Name	..NM89_RPMI_salmon.quant.sf	..NM90_RPMI_HS5_salmon.quant.sf	..NM91_MM1S_salmon.quant.sf	..NM92_MM1S_HS5_salmon.quant.sf	..NM95_KMS11_salmon.quant.sf	..NM96_KMS11_HS5_salmon.quant.sf
GTF2IRD2B	1524.14849	985.5427199999999	1514.879907	990.97328	935.0234	777.06665
GTF3A	22912.5692	26600.593569999997	12183.0715	16946.25209	7378.042759999999	7788.0564
GTF3C1	10583.861359999999	19489.8875	11481.18231	14797.732119999999	6930.760909999999	6610.9845
GTF3C2	9477.86305	14829.568830000002	12240.05223	18090.4743	4574.5781	4610.57847
GTF3C2-AS1	49.41698	86.48473	55.86309	100.36178000000001	6.3323599999999995	19.77928
GTF3C3	6064.735879999999	9416.707359999999	4037.44674	7008.5726	2387.58523	2540.96391
GTF3C4	9406.61	13471.55369	6312.22678	9234.77115	4052.96	3192.33
GTF3C5	8263.01855	12528.2411	8715.782870000001	12380.9146	2868.61374	2521.81071
GTF3C6	4404.47	7228.8	2859.842	2774.052	1981.09	1622.1629999999998
GTPBP1	10339.69048	16779.10844	9430.35248	12630.82856	2494.82461	2561.13795
GTPBP10	4684.2615399999995	3455.1092	3566.35679	5236.24257	1508.27206	1405.28546
GTPBP2	13094.20208	8205.0294	2709.73142	3884.2996	1207.29181	1608.2436
GTPBP3	4995.69992	6371.393929999999	4383.25234	6675.36726	1804.9109399999998	2039.16698
GTPBP4	15059.076330000002	24648.4248	16149.48003	24651.7354	10043.714409999999	9542.0942
GTPBP6	6175.812	7479.374	4883.962	5960.098000000001	2280.0088	2217.009
GTPBP8	1286.9866	1973.24914	2450.9385199999997	2873.7018	553.2136	516.80273
GTSE1	4661.4562	10244.2809	11322.4492	14005.0258	2871.44323	3004.3874
GTSE1-AS1	147.16899999999998	155.259	54.3723	57.7363	20.0333	53.8456
GTSF1	12135.52439	12950.346959999999	8.46691	20.574370000000002	3.5276699999999996	6.0172099999999995
GUCA1B	12.01	7.037610000000001	14.0193	19.01	17.01	13.0272
GUCD1	14570.456	19527.28513	22189.581000000002	30399.41858	6410.99886	6119.83159
GUCY1A2	57.243	800.8082	123.9599	242.6817	264.0433	170.0388
GUCY1A3	174.07296000000002	157.07996	4408.7195	4271.6043	4127.4191	2897.2026
GUCY1B3	14.025360000000001	145.05733999999998	1526.5387	4419.2567	1028.2993	1097.11187
GUF1	5538.5021	5029.2116	6886.9259999999995	9784.152	1484.8759	1659.6267
GUK1	21120.06894	39326.10847	29104.4905	54893.99118	7965.204890000001	9555.12386
GULP1	1360.4249	1101.81881	25.06363	146.50197	489.85212	543.5659
GUSB	17826.69854	21893.10279	26611.8976	40589.88669	5448.729789999999	6051.81564
GUSBP1	512.5627	614.4911099999999	708.5128	1044.9238	501.24199999999996	453.7559
GUSBP11	567.6691	626.63798	347.7153	395.7476	104.0372	226.93687000000003
GUSBP2	142.338	132.69845	179.5444	171.76858000000001	35.01648	32.87072
GUSBP3	238.578	123.64299999999999	124.18299999999999	128.403	31.9333	48.9823
GUSBP4	48.707	31.7857	27.6741	45.6054	4.78709	14.9318
GUSBP9	209.98	255.58900000000003	124.29799999999999	140.033	33.999	60.3034
GVINP1	643.071	592.883	1870.74	2201.54	120.35	90.665
GVQW1	139.01	155.53	144.572	176.155	51.0876	81.9549
GVQW2	206.2624	208.2445	41.6012	75.16656	41.30911	43.0047
GXYLT1	6310.8640000000005	7070.559	8173.066	12691.802	1408.981	1357.1670000000001
GXYLT2	20.0943	384.033	13.2095	73.1541	14.1397	34.4493
GYG1	7642.38318	11824.44922	17460.568	29375.7254	23896.30503	22594.23315
GYG2	5.01	14.2076	2.01022	2.01556	2.01309	2.02199
GYG2P1	51.3892	28.43504	15.8155	18.0998	4.44474	6.01
GYLTL1B	94.03004	168.03282	483.10478	255.05432000000002	26.02005	25.0289
GYPA	15.5078	10.1611	12.1786	1.0748	1.0860299999999998	1.10953
GYS1	6468.681	14452.19292	9253.2405	15236.6479	3606.25688	3829.47046
GZF1	3713.19581	3838.0492	2242.46712	3342.84416	675.0941	646.18784
H1F0	10695.5	26440.0	3.01	724.2360000000001	239.452	313.01
H1FX	14384.6	26511.7	57473.2	129418.0	9208.52	12536.8
H1FX-AS1	183.6396	162.5238	529.9676	1159.655	25.731370000000002	35.9086
H2AFJ	319.07	1099.7281	627.1122	1329.2936	2.01	31.025009999999998
H2AFV	15889.455	20293.916	23145.773999999998	31827.29846	5219.0466	5457.6231
H2AFX	5875.81	7935.91	13048.62	14859.98	7585.815	6345.022
H2AFY	23235.35189	38217.193889999995	50444.539580000004	58107.832720000006	11295.18543	11272.918609999999
H2AFY2	1.01	148.186	11.0255	51.0423	3.02142	8.04427
H2AFZ	45818.9184	55873.6701	75894.91316	126046.0766	19395.20174	19688.52679
H2AFZP1	14.0209	3.28629	1.01089	3.33035	1.0102200000000001	1.01
H2BFM	72.0201	108.8522	138.7405	170.2043	61.6272	76.1149
H2BFS	1184.74	804.826	72.9395	79.3912	564.22	383.407
H3F3A	82184.5749	126467.508	106601.538	243279.64	26261.0136	28411.124710000004
H3F3AP4	3509.94	3262.35	9311.61	7212.55	1317.26	1067.62
H3F3AP6	73.8378	84.9731	109.56700000000001	108.741	15.5816	24.4848
H3F3B	35931.6699	65636.11297999999	42006.7751	64177.94938	14616.823880000002	13836.724030000001
H6PD	9813.0607	10189.91	1532.8	1447.03	1120.9207	1555.1655
HABP4	336.3621	944.2004	1109.4353	2187.439	354.2458	460.0805
HACD1	39.630309999999994	86.13434000000001	18.59863	27.829179999999997	160.04577	131.61136000000002
HACD2	12133.25635	10322.02629	9600.03408	11684.6601	2861.62122	2507.1961300000003
HACD3	18789.15423	27963.9193	17792.98637	25374.22124	6137.06877	5482.663079999999
HACD4	111.93799999999999	187.31097	48.0535	58.6008	12.3916	33.3217
HACE1	520.8956400000001	765.0423400000001	707.55065	884.6489300000001	203.02522	241.53397999999999
HACL1	2464.48937	3384.3504	1926.30495	2728.45332	355.0352	316.23152999999996
HADH	11558.284940000001	10066.43662	13120.4851	16425.8211	4025.42069	4141.80306
HADHA	59527.5955	67007.7358	34696.774139999994	48535.8401	11180.49433	11967.94017
HADHB	16130.9101	18306.57997	11590.904340000001	14551.14827	3572.2737399999996	3444.8772200000003
HAGH	5907.74052	7037.2911	6551.3207600000005	9492.6353	1940.39482	2351.23919
HAGHL	4565.45098	5054.2835700000005	2289.1539	2682.36272	700.58863	908.40195
HAL	13.0127	43.03009	7.02	20.0394	3.01	1.01
HAMP	38.9372	38.3085	19.4608	24.7759	4.31069	10.0735
HAND2	4.25169	47.0343	1.0165899999999999	4.01	3.01	9.01
HAND2-AS1	12.808539999999999	34.9852	20.92793	13.32125	3.06344	3.0845700000000003
HAP1	44.5843	54.34803	86.3016	123.212	6.48381	7.27043
HAPLN3	1057.9721	20279.6191	319.2179	3226.3933	596.36831	1062.3609
HAR1B	20.0219	16.0851	11.01	32.01	1.01	1.01
HARBI1	1260.7902	1419.13	576.8071	649.5162	132.64279	175.03333999999998
HARS	11754.8787	15379.744069999999	10426.645390000001	15674.65765	3221.20707	2944.03436
HARS2	4842.2868100000005	6612.753110000001	3479.17686	5397.66764	582.50405	576.68173
HAS3	416.80553	901.2663	118.1888	212.16096000000002	37.171	80.91757
HAT1	10024.3671	16298.5037	10892.2539	16166.8284	3263.69076	3378.4667
HAUS1	7883.65738	10736.24503	3267.46468	4606.50071	2057.1628100000003	2076.4623699999997
HAUS2	4835.62774	5273.8203	8615.3008	11571.2716	2616.99762	2417.66467
HAUS3	3501.4343	3943.8225	4305.17	6338.55374	795.7181099999999	834.545
HAUS4	5841.6694	5490.96547	2400.73269	3561.1773399999997	566.58834	745.59215
HAUS5	4311.497920000001	3758.18104	4037.0524600000003	5443.22278	1442.6257	1556.77683
HAUS6	5146.776	7049.751	3158.6290000000004	5737.3332	3216.5072	3262.697
HAUS6P3	29.7835	68.1876	37.9738	72.7011	37.8144	48.3304
HAUS7	3479.93524	7402.0072	3698.6616299999996	5740.2694	929.2266400000001	979.1346599999999
HAUS8	1853.4591	3091.236	2096.84658	3150.0566	753.15435	847.67356
HAVCR2	22521.354	93813.916	790.1254700000001	892.51275	4.78644	6.25965
HAX1	39220.462999999996	24828.7451	22072.1433	34707.4245	14898.69406	16599.6242
HBA1	1518.1024699999998	1409.35	247.58446	514.606	20.0196	35.8457
HBEGF	178.01	932.9057	479.36699999999996	2571.51	11.01	36.01
HBG2	7.09143	10.8588	2.1802799999999998	15.9635	1.01	1.05633
HBP1	6067.52855	6380.39078	2858.85203	4633.16728	772.31212	1162.89913
HBS1L	7663.89636	9377.9908	10235.044170000001	11596.61211	3834.91014	3767.06105
HCAR1	50.5425	85.3409	45.2344	63.3772	20.6997	25.5256
HCCS	6689.1438	8239.0335	6158.2151	7249.9437	2277.56658	2065.2374600000003
HCFC1	22804.98	32212.8	30303.81	31172.6971	13488.58	11646.31922
HCFC1-AS1	25.1298	54.1833	12.0555	27.5695	21.2577	30.01
HCFC1R1	3055.2929	4090.71416	1443.2299	3137.12727	674.3935299999999	809.7087
HCFC2	1139.4632	1545.21008	2050.51008	2479.7937699999998	368.02968	374.0401
HCG11	1726.78	896.945	168.678	216.38299999999998	92.8885	156.293
HCG14	18.7231	18.2133	16.5625	9.22131	6.01	4.06679
HCG17	61.3076	14.66	6.01	4.08805	5.01	10.4122
HCG18	5196.66429	6000.3730000000005	3577.3059	5118.0442	905.47047	1109.0756
HCG2040054	145.01972	30.02	9.02	7.01	6.02	7.02
HCG24	35.885	32.0315	5.11659	26.3594	4.01241	13.0086
HCG25	234.9797	151.3714	86.5594	154.50722	19.19286	28.21214
HCG27	312.4043	283.3035	48.42358	30.955709999999996	14.205770000000001	31.51486
HCG4P11	19.1318	70.9769	25.445	43.6123	7.06612	4.56695
HCG4P3	204.767	393.027	65.7542	85.416	48.6164	42.5198
HCG4P5	1555.26	2595.48	4367.97	6163.32	1598.63	1880.86
HCG4P7	291.087	368.972	6.61494	15.5284	51.4514	63.9076
HCLS1	22684.92107	28046.229239999997	48045.62083	50664.85676	6566.792170000001	6552.36104
HCN1	11.4604	29.7469	10.080119999999999	11.3921	7.02243	4.11554
HCN2	133.127	343.103	60.5801	163.194	128.812	151.03799999999998
HCN3	871.0406	1223.0822	323.92737	577.03028	184.63876000000002	153.03036
HCP5	1552.5244	4713.196	943.33294	2199.5422	531.04342	754.62757
HCRT	9.01	12.0121	1.01014	5.01	2.0141400000000003	2.01
HCRTR1	3.0201	4.02119	6.01559	10.0117	5.01	3.02
HDAC1	13262.91405	19688.086	14196.18015	19950.68388	9056.95375	8444.04046
HDAC10	6065.622670000001	6102.2891	2463.4162	3137.73982	930.2736	1052.21314
HDAC11	1098.33061	817.29134	135.30845	291.11312999999996	146.05995	144.87476999999998
HDAC1P2	1.01593	1.0103799999999998	1.01052	1.0155399999999999	1.0102	1.01
HDAC2	12062.57595	18359.981	12845.95618	16477.49913	5855.39208	5708.500370000001
HDAC3	6390.8778600000005	10194.763140000001	6779.1713	9398.32342	1918.7623399999998	1939.3247399999998
HDAC4	3115.27375	4355.822270000001	3445.4779299999996	3956.45226	1747.18386	1879.0293600000002
HDAC5	8935.1083	7787.9798	8188.25082	8338.85344	4809.21946	4608.0468
HDAC6	5826.75946	5738.77432	2294.30776	3669.7771700000003	692.10838	880.9249199999999
HDAC7	8949.837309999999	16395.94638	15081.91104	31237.74608	6861.36108	7691.1197
HDAC8	2069.1704	3914.2731299999996	3211.40101	5009.6839	907.791	969.45559
HDAC9	3226.69582	2181.68707	3261.3309	3254.62388	1022.5713699999999	801.10223
HDDC2	1876.1179	2875.4682399999997	2745.4974899999997	3508.2610600000003	2007.31753	2053.15434
HDDC3	5930.607	5317.659000000001	2920.645	5079.7872	618.4942	792.35636
HDGF	51798.2966	116108.30900000001	82291.959	112142.5943	87605.5278	85790.85
HDGFL1	16.6221	8.44218	5.51371	20.1482	1.0494	1.04565
HDHD2	5207.04187	4985.07827	2199.72836	2702.20039	1810.1823	2147.8274100000003
HDHD3	1383.9560000000001	2856.112	2366.306	4539.602	893.4989999999999	1037.083
HDLBP	49110.28088	69473.99962999999	59160.25016	80249.50338	19350.86793	19216.38255
HDX	5.01	46.029990000000005	105.29666	310.03958	151.70814	162.05998
HEATR1	19417.03473	24919.11673	11520.35533	16331.8292	8839.7	8051.6118799999995
HEATR3	5251.279	8448.67437	6447.8675	9770.70617	2753.1761899999997	3352.5764
HEATR4	13.04139	23.82336	2.15562	9.217239999999999	5.08749	16.96067
HEATR5A	2248.75148	5083.53654	1094.20406	2069.0768	366.7654	383.65205
HEATR5B	8237.6248	6192.8786	3771.7900799999998	3733.7805	1894.16615	1628.2748199999999
HEATR6	1702.32637	2555.8367	1325.54475	1557.46975	332.09112000000005	349.08155
HEBP1	2215.4086399999997	2179.51952	2861.61693	3971.9150200000004	373.11326	439.05872
HEBP2	3740.6137	5036.5538	594.64779	1064.0025	1634.08792	1612.8998
HECA	6088.17	5874.7	3765.46	5096.19	1321.74	1524.45
HECTD1	9080.5084	12051.36734	5783.529939999999	6909.89686	2829.19819	2769.6925899999997
HECTD2	1121.5838	1477.89039	1086.335	1244.0298	133.0588	160.45139
HECTD3	6365.13476	9216.819940000001	3594.7156	4766.18677	1185.3918	1212.803
HECTD4	5375.07208	6622.78712	3179.1362	3570.5264799999995	1701.4505199999999	2162.5196
HECW1	176.77405	275.6708	746.54003	626.50703	78.06047	45.398179999999996
HECW2	35.0106	328.18447000000003	25.5145	112.587	114.4267	56.6777
HEG1	539.0299	2991.7144	229.38855	831.5027299999999	221.47299999999998	382.01691
HEIH	1917.32	1984.41	1591.77	2193.47	431.977	532.243
HELB	3609.9921700000004	5969.6693	2801.01478	6938.4009	1008.47547	1609.53236
HELLPAR	13297.8	12151.5	7054.0	8905.58	2094.43	2679.78
HELLS	3752.583	7166.671579999999	11940.5925	18470.63741	3523.3229	3281.6573
HELQ	1038.9233	1384.905	1154.0961	1483.3393	477.12915999999996	542.2829
HELZ	5491.85606	7434.561640000001	8413.21945	10502.70692	4105.76342	3997.23226
HELZ2	4810.8596	9772.001	1942.6036	3233.383	440.95757000000003	514.0591
HEMGN	75.1118	21.7184	3431.53	3489.19	8.186639999999999	10.2356
HEMK1	2805.4033	2759.9314600000002	2065.022	2669.23	364.79314	380.7508
HEPACAM2	19.01	1.01	10.01	12.01	5.01	3.01
HEPHL1	13.01	187.09099999999998	43.1242	19.0312	1.01	4.01
HERC1	13659.440480000001	26879.29492	6498.34983	7012.091159999999	2489.4171899999997	2993.3780699999998
HERC2	7011.60266	8996.46159	5378.5725	6474.6117	1912.4793899999997	2228.93941
HERC2P10	27.1731	13.9207	42.2162	79.3205	3.16551	7.29097
HERC2P2	2604.50421	3629.7109	1264.14521	2024.8068	922.6110800000001	939.8894
HERC2P3	516.951	600.55502	588.7494	798.70068	326.48958	450.12723
HERC2P4	124.13961	174.4327	298.01417999999995	429.1741	9.01777	5.07448
HERC2P5	303.4841	278.5766	746.61	573.866	10.850435000000001	12.43187
HERC2P8	277.9471	248.6459	624.8261	451.8586	10.850435000000001	12.43187
HERC2P9	695.6544700000001	956.8788300000001	606.87309	1238.55113	204.67334	371.50895
HERC3	1884.4737	3198.31995	1616.30638	2830.43187	690.70956	754.6080599999999
HERC4	3484.2406	6244.6851	2054.25495	3654.8844	1130.03451	1345.5829800000001
HERC5	4646.1462	12281.6693	3829.3012	7628.2991	1260.2576900000001	1789.4279199999999
HERC6	61.08031	209.58321	247.38733	475.71230999999995	46.0438	28.05081
HERPUD1	97596.0151	23600.1128	26707.2957	22672.44512	7210.279309999999	9815.72292
HERPUD2	2290.1861	2662.3193	1661.4662	1857.9623	788.0778	895.5308
HES1	1135.1593	813.3404	2380.8258	4074.7490000000003	1.01	9.01
HES2	51.7023	64.1855	31.8747	34.1854	7.86809	8.180019999999999
HES6	730.15998	713.4490900000001	19137.1708	11845.33721	12581.6452	8289.39132
HES7	615.284	1405.1979999999999	21.01	108.9082	9.01	20.01997
HESX1	203.0201	130.0203	87.02	94.2171	3.02	13.02
HEXA	20750.1792	18259.07198	15305.0028	18673.58215	4412.05822	4790.4946
HEXA-AS1	134.438	55.3942	58.3444	66.8375	8.01091	9.66025
HEXB	17770.0641	24390.161030000003	13264.94179	21815.9746	5691.3433	6736.9829
HEXDC	3267.5804	2900.76881	4149.9913	5725.56006	1061.29259	1382.20571
HEXDC-IT1	80.52199999999999	59.9563	70.7556	51.443999999999996	8.372060000000001	18.5819
HEXIM1	4395.53	10571.1	2549.36	4618.93	1682.08	1407.05
HEXIM2	1324.48955	1361.21095	872.2607	1365.2010300000002	311.23347	259.3373
HEY1	535.41312	1080.54283	393.04	358.03039	127.7194	182.011
HEY2	527.02	509.1299	375.3099	641.0428	40.01	26.01
HEYL	704.0160000000001	660.668	960.187	1439.06	228.047	145.066
HFE	22.0531	252.1129	34.4346	226.9008	61.4174	80.49672
HGF	2934.8365	3596.4728	34.02	434.0393	6285.2119999999995	7741.7951
HGH1	4678.96606	6125.10547	6578.02866	8455.2375	2520.3107600000003	2280.67506
HGS	10234.21249	14979.43195	9774.23455	14485.237330000002	4731.40272	4593.23655
HGSNAT	2363.4457399999997	1967.12308	2059.01523	1188.88219	995.33774	690.46008
HHAT	440.2538	210.04	578.0509	625.05927	321.47511000000003	364.07063
HHEX	17.02	311.19175	17.01	88.0176	437.42325	541.31645
HHIP	27.3406	34.85143	21.2282	45.9499	8.021469999999999	10.0735
HHIP-AS1	4.016719999999999	2.01	1.01	2.01	4.01	5.01
HHIPL1	202.37513	357.7436	40.5215	70.7142	103.38600000000001	74.5543
HHIPL2	20.01	21.0105	1.01	6.01	3.01	2.01
HHLA1	108.9402	117.2607	34.49757	41.7717	12.9343	12.8307
HHLA2	93.53813000000001	1062.2503800000002	4.83249	125.23899999999999	1.05588	1.09305
HHLA3	538.05794	446.29053	357.037	452.39291	208.53400000000002	202.3732
HIAT1	5553.14	8207.33318	4321.09585	6973.51	1594.05	1770.0
HIATL1	9007.71	10930.8	14227.6604	17667.1621	4811.4045	4858.93
HIATL2	252.9275	309.4049	509.559	437.66667	91.2106	112.35918000000001
HIBADH	2401.208	3404.47386	1759.63	2670.587	1060.0199	1381.5497
HIBCH	7636.5111799999995	8360.955609999999	2766.52743	4692.21845	1387.59058	1532.83116
HIC1	109.55134	321.20684	267.56202	677.4250599999999	1382.56919	3685.5635
HIC2	354.022	542.3758	1280.9187	1966.72	669.3776	687.3989999999999
HID1	5918.33533	1617.00843	140.70435	94.02998000000001	43.13123	52.03004
HID1-AS1	17.0852	17.3383	10.0242	15.8377	7.86563	5.17236
HIF1A	10122.84442	35126.57815	5926.16914	9763.3627	2408.59104	2609.65008
HIF1AN	6157.70338	7495.693040000001	5680.376	5943.82	2026.3470899999998	1942.82571
HIF3A	60.062219999999996	71.7518	23.493470000000002	40.217009999999995	9.78282	11.27957
HIGD1A	11037.0423	16147.6131	12446.695	23260.589	2204.94584	2685.3058300000002
HIGD1B	51.4312	67.5066	33.03002	85.411	6.04	17.04
HIGD2A	10733.0	12256.2	16488.3	20587.4	1460.1	1472.98
HILPDA	1157.56187	2433.0547899999997	1184.85217	2004.6957	487.79281	519.4274
HINFP	1925.2117600000001	2565.0289	2031.54217	2951.2587	668.5624799999999	741.85834
HINT1	43022.97077	45789.96841	39507.07842	57332.69191	12344.91952	12618.27765
HINT2	3498.6916	2982.20225	3113.1333	4467.2535	910.1606800000001	1004.3979699999999
HINT3	3014.63	2381.7	1713.93	2610.26	523.535	507.342
HIP1	789.9649	1321.82161	665.7841599999999	1061.8926	977.6055	1114.0853
HIP1R	3378.79061	7046.08387	3451.0347799999995	4992.66942	1012.3654	1133.45552
HIPK1	6183.5824	7285.86018	7449.73856	8395.2646	3781.8549799999996	3671.4927
HIPK1-AS1	84.77769	95.24164	18.132839999999998	36.84219	1.01555	8.03337
HIPK2	4685.8561	6864.4022	16714.534	27821.472	10326.4048	14677.114
HIPK3	7005.5868900000005	8920.5966	7604.0074	8246.925	3157.692	3231.3886399999997
HIRA	4576.06841	4373.32	20201.758859999998	21907.7367	5563.64	5526.74
HIRIP3	6087.9839	9091.89681	6019.36236	9107.07135	1761.16602	1796.45735
HIST1H1C	4078.09	5674.0	1147.0	1272.28	3435.35	3337.66
HIST1H1D	311.01	282.106	127.01	338.55400000000003	14.01	13.01
HIST1H1E	1367.84	471.02	430.088	1136.62	99.0873	132.01
HIST1H2AB	6.01326	19.0257	17.01	32.6495	3.01	3.13593
HIST1H2AC	3918.063	2383.9221	253.1308	211.062	282.7207	238.4448
HIST1H2AD	94.0568	24.112	27.0028	26.3544	9.85486	9.44106
HIST1H2AE	518.367	245.019	93.12299999999999	300.01	29.3293	62.8677
HIST1H2AG	982.698	686.013	123.90299999999999	117.376	176.824	125.069
HIST1H2AH	103.76299999999999	77.4886	35.5439	58.1422	2.01	14.8641
HIST1H2AI	220.838	124.06200000000001	52.7694	125.294	29.4151	29.1227
HIST1H2AJ	78.3924	50.8134	85.31299999999999	241.827	11.3864	5.81297
HIST1H2AM	418.791	165.515	77.9908	231.229	38.1097	35.597
HIST1H2BC	374.398	374.786	102.5566	136.2727	230.2315	153.3188
HIST1H2BD	1225.741	1059.888	134.5279	224.8492	393.219	316.2725
HIST1H2BE	62.7214	10.7439	32.02405	53.5511	2.35073	11.3857
HIST1H2BF	371.147	115.25	69.0505	88.01	19.01	14.01
HIST1H2BG	591.852	396.35699999999997	116.49600000000001	167.997	54.9496	63.3759
HIST1H2BH	265.945	340.68300000000005	146.01	300.258	17.2888	12.01
HIST1H2BI	110.434	39.433	63.0126	92.2933	14.0133	8.01
HIST1H2BJ	588.435	802.773	112.4701	109.17551999999999	247.0797	261.1696
HIST1H2BK	4496.5	3393.39	267.903	325.651	2465.63	1704.59
HIST1H2BL	53.7793	26.6259	51.0625	101.145	13.3001	16.1337
HIST1H2BM	2.01187	5.269430000000001	74.01	169.99099999999999	15.0148	11.01
HIST1H2BN	948.191	547.6030000000001	89.4861	164.9376	100.3837	102.86999
HIST1H2BO	283.69599999999997	62.588	34.1185	107.13	21.75	25.6258
HIST1H3B	189.153	99.1817	161.01	274.086	31.01	48.895
HIST1H3E	12.8219	18.1283	15.1974	10.8264	19.8671	17.1013
HIST1H3F	72.3801	34.7103	52.0189	88.8038	5.73119	3.01
HIST1H3G	367.38300000000004	307.028	89.0375	108.015	49.961000000000006	58.7132
HIST1H3H	642.069	380.119	96.01	110.21600000000001	75.01	65.2882
HIST1H3J	36.2685	43.73966	72.8246	59.3291	24.11636	10.493310000000001
HIST1H4B	60.01	68.01	78.01	85.01	4.01	6.01
HIST1H4C	149.459	58.01	75.01	219.058	12.01	25.01
HIST1H4E	464.01	199.01	129.011	362.027	26.01	42.01
HIST1H4H	1045.577	560.5265	191.4861	293.0344	107.6421	82.8654
HIST1H4I	1998.47	1134.44	125.31700000000001	164.644	735.7339999999999	573.599
HIST1H4J	641.639	518.205	168.01	222.67	20.01	16.0114
HIST2H2AA4	2417.49	1978.17	666.4110000000001	1035.18	1266.78	928.847
HIST2H2AB	149.901	52.9379	34.9188	89.1005	31.2898	24.0702
HIST2H2AC	275.97	315.03	183.96400000000003	345.075	78.6169	91.7224
HIST2H2BC	271.015	394.45099999999996	85.3779	100.04	153.109	163.751
HIST2H2BD	91.8497	99.6895	31.5696	128.638	60.0065	16.7276
HIST2H2BE	1397.145	936.1389999999999	268.71299999999997	448.343	448.2631	353.2521
HIST2H2BF	331.615	116.5835	169.9297	380.5301	78.0943	54.8027
HIST2H3A	502.583	254.394	105.555	232.264	141.371	121.318
HIST2H3C	502.583	254.394	105.555	232.264	141.371	121.318
HIST2H3D	86.2214	107.98899999999999	40.7773	96.133	22.7418	17.148
HIST2H4A	4584.7723	1075.504	474.7417	1016.88	851.183	778.197
HIST2H4B	1178.2097	1030.37	71.191	86.93774	462.5676	416.4109
HIST3H2BB	681.528	337.1	21.412	39.8347	2.10188	3.5441
HIST4H4	150.5442	146.9285	43.79618	111.13117	14.22013	16.3817
HIVEP1	3467.8703600000003	4063.8149799999997	2430.86055	2349.67189	1637.2160000000001	1421.38273
HIVEP2	4502.2469	3750.2104	1786.569	1900.9328	1325.7256	1311.28811
HIVEP3	2469.77807	8956.44015	1403.81091	2798.4926	1429.2177	3199.2351
